seed,order_id,legacy_order_id,run_order_id,order,task_order,method,memory_budget,method_cell,task_position,task_id,buffer_size_limit,pre_buffer_total,pre_task_0_count,pre_task_1_count,pre_task_2_count,pre_task_3_count,pre_task_4_count,post_buffer_total,post_task_0_count,post_task_1_count,post_task_2_count,post_task_3_count,post_task_4_count
8,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,106,394,0,0,0
8,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,2,2,500,500,106,394,0,0,0,500,20,80,400,0,0
8,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,3,4,500,500,20,80,400,0,0,500,1,18,75,0,406
8,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,4,3,500,500,1,18,75,0,406,500,0,4,13,397,86
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,4,96,0,0,0
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,2,2,100,100,4,96,0,0,0,100,0,6,94,0,0
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,3,4,100,100,0,6,94,0,0,100,0,0,3,0,97
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,4,3,100,100,0,0,3,0,97,100,0,0,0,97,3
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,96,404,0,0,0
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,2,2,500,500,96,404,0,0,0,500,22,75,403,0,0
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,3,4,500,500,22,75,403,0,0,500,5,11,88,0,396
9,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,4,3,500,500,5,11,88,0,396,500,1,1,13,407,78
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,3,97,0,0,0
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,2,2,100,100,3,97,0,0,0,100,0,7,93,0,0
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,3,4,100,100,0,7,93,0,0,100,0,0,6,0,94
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,100,er100,4,3,100,100,0,0,6,0,94,100,0,0,0,97,3
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,101,399,0,0,0
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,2,2,500,500,101,399,0,0,0,500,23,84,393,0,0
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,3,4,500,500,23,84,393,0,0,500,8,19,76,0,397
10,perm_001,none,perm_001,"[0,1,2,4,3]",0-1-2-4-3,experience_replay,500,er500,4,3,500,500,8,19,76,0,397,500,0,6,18,380,96
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,6,94,0,0,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,6,94,0,0,0,100,0,4,0,96,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,4,0,96,0,100,0,0,97,3,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,0,97,3,0,100,0,0,5,0,95
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,97,403,0,0,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,97,403,0,0,0,500,25,86,0,389,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,25,86,0,389,0,500,2,14,413,71,0
1,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,2,14,413,71,0,500,1,3,72,9,415
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,7,93,0,0,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,7,93,0,0,0,100,0,8,0,92,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,8,0,92,0,100,0,0,94,6,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,0,94,6,0,100,0,0,4,0,96
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,93,407,0,0,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,93,407,0,0,0,500,14,82,0,404,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,14,82,0,404,0,500,4,17,406,73,0
2,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,4,17,406,73,0,500,0,6,81,9,404
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,4,96,0,0,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,4,96,0,0,0,100,0,11,0,89,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,11,0,89,0,100,0,1,94,5,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,1,94,5,0,100,0,0,6,1,93
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,101,399,0,0,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,101,399,0,0,0,500,24,77,0,399,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,24,77,0,399,0,500,3,15,385,97,0
3,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,3,15,385,97,0,500,0,2,76,27,395
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,5,95,0,0,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,5,95,0,0,0,100,0,3,0,97,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,3,0,97,0,100,0,0,97,3,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,0,97,3,0,100,0,0,6,0,94
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,97,403,0,0,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,97,403,0,0,0,500,12,79,0,409,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,12,79,0,409,0,500,1,12,405,82,0
4,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,1,12,405,82,0,500,0,2,86,13,399
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,2,98,0,0,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,2,98,0,0,0,100,0,4,0,96,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,4,0,96,0,100,0,0,98,2,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,0,98,2,0,100,0,0,3,0,97
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,108,392,0,0,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,108,392,0,0,0,500,22,87,0,391,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,22,87,0,391,0,500,3,15,395,87,0
5,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,3,15,395,87,0,500,1,5,76,17,401
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,4,96,0,0,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,4,96,0,0,0,100,0,5,0,95,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,5,0,95,0,100,0,1,92,7,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,1,92,7,0,100,0,0,6,0,94
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,103,397,0,0,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,103,397,0,0,0,500,21,77,0,402,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,21,77,0,402,0,500,6,15,412,67,0
6,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,6,15,412,67,0,500,0,1,98,6,395
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,0,100,0,0,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,0,100,0,0,0,100,0,4,0,96,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,4,0,96,0,100,0,2,95,3,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,2,95,3,0,100,0,0,2,0,98
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,99,401,0,0,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,99,401,0,0,0,500,21,76,0,403,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,21,76,0,403,0,500,5,13,398,84,0
7,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,5,13,398,84,0,500,0,1,78,17,404
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,4,96,0,0,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,4,96,0,0,0,100,0,3,0,97,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,3,0,97,0,100,0,0,94,6,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,0,94,6,0,100,0,0,4,0,96
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,95,405,0,0,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,95,405,0,0,0,500,28,75,0,397,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,28,75,0,397,0,500,6,10,411,73,0
8,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,6,10,411,73,0,500,3,2,71,15,409
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,5,95,0,0,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,5,95,0,0,0,100,0,9,0,91,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,9,0,91,0,100,0,0,97,3,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,0,97,3,0,100,0,0,4,0,96
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,100,400,0,0,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,100,400,0,0,0,500,21,80,0,399,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,21,80,0,399,0,500,6,14,393,87,0
9,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,6,14,393,87,0,500,1,4,71,22,402
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,6,94,0,0,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,2,3,100,100,6,94,0,0,0,100,0,5,0,95,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,3,2,100,100,0,5,0,95,0,100,0,0,94,6,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,100,er100,4,4,100,100,0,0,94,6,0,100,0,0,5,0,95
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,99,401,0,0,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,2,3,500,500,99,401,0,0,0,500,27,90,0,383,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,3,2,500,500,27,90,0,383,0,500,5,19,399,77,0
10,perm_002,none,perm_002,"[0,1,3,2,4]",0-1-3-2-4,experience_replay,500,er500,4,4,500,500,5,19,399,77,0,500,0,3,72,17,408
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,4,96,0,0,0
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,2,3,100,100,4,96,0,0,0,100,0,4,0,96,0
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,3,4,100,100,0,4,0,96,0,100,0,0,0,5,95
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,4,2,100,100,0,0,0,5,95,100,0,0,94,0,6
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,95,405,0,0,0
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,2,3,500,500,95,405,0,0,0,500,20,79,0,401,0
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,3,4,500,500,20,79,0,401,0,500,2,22,0,79,397
1,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,4,2,500,500,2,22,0,79,397,500,0,4,408,18,70
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,4,96,0,0,0
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,2,3,100,100,4,96,0,0,0,100,0,7,0,93,0
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,3,4,100,100,0,7,0,93,0,100,0,1,0,3,96
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,4,2,100,100,0,1,0,3,96,100,0,0,94,1,5
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,121,379,0,0,0
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,2,3,500,500,121,379,0,0,0,500,27,77,0,396,0
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,3,4,500,500,27,77,0,396,0,500,5,17,0,81,397
2,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,4,2,500,500,5,17,0,81,397,500,1,3,399,15,82
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,4,96,0,0,0
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,2,3,100,100,4,96,0,0,0,100,0,12,0,88,0
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,3,4,100,100,0,12,0,88,0,100,0,0,0,4,96
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,4,2,100,100,0,0,0,4,96,100,0,0,97,0,3
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,118,382,0,0,0
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,2,3,500,500,118,382,0,0,0,500,31,69,0,400,0
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,3,4,500,500,31,69,0,400,0,500,11,19,0,67,403
3,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,4,2,500,500,11,19,0,67,403,500,2,3,413,14,68
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,5,95,0,0,0
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,2,3,100,100,5,95,0,0,0,100,0,7,0,93,0
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,3,4,100,100,0,7,0,93,0,100,0,0,0,1,99
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,4,2,100,100,0,0,0,1,99,100,0,0,95,0,5
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,103,397,0,0,0
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,2,3,500,500,103,397,0,0,0,500,19,83,0,398,0
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,3,4,500,500,19,83,0,398,0,500,3,11,0,80,406
4,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,4,2,500,500,3,11,0,80,406,500,1,3,384,21,91
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,3,97,0,0,0
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,2,3,100,100,3,97,0,0,0,100,0,4,0,96,0
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,3,4,100,100,0,4,0,96,0,100,0,1,0,4,95
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,4,2,100,100,0,1,0,4,95,100,0,0,95,0,5
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,1,1,500,500,500,0,0,0,0,500,101,399,0,0,0
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,2,3,500,500,101,399,0,0,0,500,13,90,0,397,0
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,3,4,500,500,13,90,0,397,0,500,2,9,0,76,413
5,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,500,er500,4,2,500,500,2,9,0,76,413,500,1,2,396,20,81
6,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0
6,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,1,1,100,100,100,0,0,0,0,100,7,93,0,0,0
6,perm_003,none,perm_003,"[0,1,3,4,2]",0-1-3-4-2,experience_replay,100,er100,2,3,100,100,7,93,0,0,0,100,0,8,0,92,0
